ten00006_linear
DATAFLOW;LAST UPDATE;freq;unit;wat_proc;wat_src;geo;TIME_PERIOD;OBS_VALUE;OBS_FLAG
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;MT;2011;1.25;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;MT;2012;1.25;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;MT;2013;1.25;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;MT;2014;1.25;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;MT;2015;1.25;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;MT;2016;1.25;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;MT;2017;1.25;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;MT;2018;1.25;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;MT;2019;1.25;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;MT;2020;1.25;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;MT;2021;1.25;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;NL;2010;28.74;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;NL;2011;30.86;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;NL;2012;13.51;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;NL;2013;23.85;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;NL;2014;21.94;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;NL;2015;28.89;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;NL;2016;20.06;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;NL;2017;22.73;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;NL;2018;76.83;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;NL;2019;54.60;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;NL;2020;93.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;PL;2010;1153.30;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;PL;2011;1111.20;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;PL;2012;1102.40;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;PL;2013;1080.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;PL;2014;1055.50;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;PL;2015;990.10;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;PL;2016;1039.94;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;PL;2017;1015.54;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;PL;2018;953.47;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;PL;2019;847.41;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;PL;2020;801.62;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;PL;2021;841.44;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RO;2010;716.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RO;2011;941.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RO;2012;1063.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RO;2013;1109.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RO;2014;1067.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RO;2015;1255.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RO;2016;1203.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RO;2017;1444.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RO;2018;1292.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RO;2019;1538.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RO;2020;2095.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RO;2021;2405.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RS;2010;591.65;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RS;2011;558.60;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RS;2012;618.69;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RS;2013;627.75;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RS;2014;629.24;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RS;2015;719.31;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RS;2016;632.43;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RS;2017;657.46;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RS;2018;708.88;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RS;2019;705.59;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RS;2020;658.72;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;RS;2021;625.85;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SE;2010;53.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SE;2011;50.60;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SE;2012;48.20;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SE;2013;45.80;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SE;2014;43.40;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SE;2015;41.00;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SE;2016;45.40;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SE;2017;49.80;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SE;2018;54.20;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SE;2019;58.60;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SE;2020;63.00;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SI;2010;1.58;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SI;2011;2.90;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SI;2012;2.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SI;2013;3.30;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SI;2014;1.60;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SI;2015;3.20;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SI;2016;2.70;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SI;2017;3.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SI;2018;2.59;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SI;2019;2.90;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SI;2020;2.40;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SI;2021;2.10;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SK;2010;5.90;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SK;2011;11.10;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SK;2012;18.10;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SK;2013;14.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SK;2014;10.60;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SK;2015;17.50;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SK;2016;9.40;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SK;2017;17.60;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SK;2018;12.80;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SK;2019;14.50;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SK;2020;14.40;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;SK;2021;13.90;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;TR;2010;30949.00;d
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;TR;2011;33099.00;d
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;TR;2012;34003.00;d
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;TR;2013;34699.00;d
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;TR;2014;34487.97;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;TR;2015;39113.43;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;TR;2016;40967.00;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;TR;2017;40036.00;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;TR;2018;41274.76;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;TR;2019;43062.90;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;TR;2020;42620.49;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;TR;2021;41212.73;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;UK;2010;982.20;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;UK;2011;782.40;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;UK;2012;893.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;UK;2013;870.50;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;UK;2014;848.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;XK;2010;42.45;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;XK;2011;46.63;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;XK;2012;48.53;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;XK;2013;54.84;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;XK;2014;56.81;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;XK;2015;56.98;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;XK;2016;62.34;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;XK;2017;54.87;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;XK;2018;53.77;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_AGR;FSW;XK;2019;52.60;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;AL;2017;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;AL;2018;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;AL;2019;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;AL;2020;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;AL;2021;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BE;2010;3522.00;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BE;2011;3382.62;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BE;2012;3384.42;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BE;2013;2969.97;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BE;2014;2652.76;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BE;2015;2163.03;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BE;2016;2834.50;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BE;2017;2497.11;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BE;2018;2239.63;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BE;2019;2604.79;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BG;2010;3486.15;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BG;2011;3773.43;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BG;2012;3266.69;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BG;2013;3163.45;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BG;2014;3219.76;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BG;2015;3672.81;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BG;2016;3668.45;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BG;2017;3693.89;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BG;2018;3606.91;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BG;2019;3539.77;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;BG;2020;3284.82;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;CH;2012;37.40;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;CZ;2010;697.50;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;CZ;2011;681.90;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;CZ;2012;627.50;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;CZ;2013;496.10;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;CZ;2014;491.90;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;CZ;2015;439.10;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;CZ;2016;514.30;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;CZ;2017;481.20;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;CZ;2018;408.60;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;CZ;2019;359.60;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;CZ;2020;289.20;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;CZ;2021;264.50;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DE;2010;19627.90;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DE;2011;17293.93;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DE;2012;14959.96;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DE;2013;12626.00;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DE;2014;12317.18;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DE;2015;12008.37;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DE;2016;11699.56;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DE;2017;10487.65;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DE;2018;9275.75;s
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DE;2019;8063.85;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DK;2010;0.00;b
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DK;2011;0.01;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DK;2012;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DK;2013;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DK;2014;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DK;2015;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DK;2016;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DK;2017;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DK;2018;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DK;2019;0.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DK;2020;0.00;p
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;DK;2021;0.00;p
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EE;2010;1496.00;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EE;2011;1527.90;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EE;2012;1307.10;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EE;2013;1480.50;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EE;2014;1460.05;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EE;2015;1329.61;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EE;2016;1516.63;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EE;2017;1454.27;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EE;2018;1306.63;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EE;2019;683.90;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EE;2020;547.16;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EE;2021;681.01;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EL;2010;70.78;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EL;2011;;c
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EL;2012;;c
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EL;2013;;c
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EL;2014;;c
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EL;2015;;c
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EL;2016;;c
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EL;2017;;c
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EL;2018;;c
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EL;2019;;c
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EL;2020;;c
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;EL;2021;;c
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;ES;2010;6300.00;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;ES;2011;6150.00;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;ES;2012;6100.00;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;ES;2013;5950.00;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;ES;2014;5870.00;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;ES;2015;5750.00;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;ES;2016;5620.00;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;ES;2017;5320.00;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;ES;2018;5450.00;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;ES;2019;5350.00;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;ES;2020;5500.00;e
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;FR;2010;17136.47;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;FR;2011;16993.11;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;FR;2012;18832.40;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;FR;2013;17016.41;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;FR;2014;17213.36;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;FR;2015;17037.69;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;FR;2016;15704.59;
ESTAT:TEN00006(1.0);28/07/23 23:00:00;A;MIO_M3;ABS_ELC_CL;FSW;FR;2017;16094.50;
