DATAFLOW,LAST UPDATE,freq,wat_proc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SE,2012,170139.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SE,2013,165201.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SE,2014,177042.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SE,2015,171115.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SE,2016,162807.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SE,2017,163216.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SE,2018,152449.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SE,2019,171609.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SE,2020,176307.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SE,2021,172267.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,1970,14646.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,1975,14597.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,1980,13424.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,1985,12967.40,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,1990,13007.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,1991,14806.40,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,1992,16127.20,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,1993,15646.70,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,1994,15930.50,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,1995,12805.60,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,1996,12542.60,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,1997,13190.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,1998,13291.10,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,1999,13109.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2000,13918.20,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2001,12362.60,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2002,14365.30,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2003,14074.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2004,11027.90,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2005,11814.40,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2006,11899.20,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2007,12943.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2008,13262.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2009,13065.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2010,14097.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2011,12079.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2012,12749.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2013,13429.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2014,14684.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2015,13483.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2016,12909.40,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2017,13239.80,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2018,14021.20,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2019,14309.30,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SI,2020,14239.30,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,1985,25303.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,1990,20889.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,1991,23046.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,1992,23046.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,1993,22409.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,1994,25950.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,1995,27840.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,1996,28286.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,1997,24960.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,1998,26060.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,1999,25770.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2000,24420.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2001,28160.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2002,29000.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2003,21198.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2004,31618.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2005,33628.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2006,21374.10,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2007,30196.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2008,29903.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2009,30883.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2010,26592.70,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2011,24060.80,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2012,20982.10,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2013,22690.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2014,24599.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2015,23692.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2016,22342.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2017,22125.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2018,24051.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2019,23387.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2020,23673.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,SK,2021,22774.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,1985,103193.80,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,1989,121520.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,1990,116026.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,1991,98832.30,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,1992,127226.60,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,1993,112325.30,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,1994,107302.20,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,1995,98633.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,1996,107524.60,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,1997,123600.30,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,1998,126697.60,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,1999,120442.50,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,2000,117411.20,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,2001,107452.90,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,2002,125317.10,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,2003,114774.50,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,2004,135846.50,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,2005,123324.60,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,2006,139364.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,2007,136312.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,2008,136312.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,2009,131620.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,2010,120984.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,2011,126192.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,EVAP_TSP,MIO_M3,UK,2012,139959.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,AL,1997,292.47,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,AL,1998,294.33,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,AL,1999,296.21,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,BE,1994,94.90,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,BE,1995,94.70,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,BG,2012,638.25,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,BG,2013,641.83,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,BG,2014,661.14,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,BG,2015,667.74,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,BG,2016,715.51,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,BG,2017,762.16,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CH,2010,2300.35,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CH,2011,2243.57,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CH,2012,2219.87,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CH,2013,2194.49,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CH,2014,2167.88,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CH,2015,2143.34,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CH,2016,2120.06,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CH,2017,2100.37,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CH,2018,2084.96,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CH,2019,2070.14,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CH,2020,2055.07,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CH,2021,2039.39,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2000,204.60,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2001,205.69,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2002,146.70,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2003,164.83,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2004,147.94,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2005,180.49,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2006,187.23,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2007,231.64,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2008,137.29,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2009,233.90,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2010,94.40,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2011,233.64,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2012,190.64,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2013,87.25,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2014,187.68,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2015,132.13,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2016,205.50,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2017,105.87,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2018,266.65,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2019,137.20,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2020,128.92,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CY,2021,176.60,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,1985,154.78,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,1990,84.19,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,1991,87.31,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,1992,92.06,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,1993,94.87,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,1994,110.32,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,1995,135.56,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,1996,133.78,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,1997,138.78,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,1998,129.20,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,1999,135.16,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2000,117.99,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2001,140.95,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2002,159.36,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2003,117.23,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2004,120.03,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2005,127.80,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2006,131.36,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2007,120.79,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2008,115.42,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2009,123.60,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2010,156.76,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2011,131.00,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2012,100.18,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2013,148.27,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2014,82.85,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2015,84.01,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2016,79.78,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2017,77.68,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2018,71.97,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2019,73.93,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2020,91.42,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,CZ,2021,115.46,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,EE,1992,365.28,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,EE,1993,374.80,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,EE,1994,382.90,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,1989,564.02,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,1990,481.31,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,1991,638.25,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,1992,634.67,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,1993,631.61,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,1994,569.93,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,1995,587.34,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,1996,585.41,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,1997,583.68,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,1998,640.34,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,1999,542.06,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,2000,618.21,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,2001,578.26,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,2002,198.25,b
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,2003,197.77,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,2004,197.20,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,2005,196.53,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,2006,195.77,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,2007,194.94,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,2008,194.04,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,2009,194.24,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,2010,193.35,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,FI,2011,192.46,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2000,5019.80,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2001,5215.73,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2002,5209.69,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2003,5209.55,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2004,5206.24,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2005,5202.16,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2006,5200.55,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2007,5200.86,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2008,5203.11,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2009,5208.62,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2010,5220.71,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2011,5237.08,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2012,5254.08,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2013,5272.10,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2014,5295.01,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2015,5330.33,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2016,5375.75,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2017,5431.19,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2018,5482.94,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HR,2019,5514.84,e
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HU,1985,634.07,
ESTAT:ENV_WAT_RES(1.0),12/09/23 23:00:00,A,GWAA,M3_HAB,HU,1992,117.85,
