DATAFLOW,LAST UPDATE,freq,wat_proc,wat_src,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HR,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HR,2011,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HR,2012,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HR,2013,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HR,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HR,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HR,2016,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HR,2017,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HR,2018,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HR,2019,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HR,2020,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HR,2021,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2000,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2001,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2002,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2003,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2004,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2005,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2006,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2007,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2008,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2009,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2010,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2011,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2012,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2013,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2014,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2015,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2016,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2017,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2018,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2019,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,HU,2020,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2000,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2001,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2002,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2003,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2004,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2005,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2006,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2007,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2008,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2009,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2011,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2012,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2013,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2016,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2017,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2018,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2019,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2020,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LT,2021,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,1990,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,1995,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2000,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2001,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2002,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2003,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2004,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2005,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2006,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2007,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2008,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2009,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2010,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2011,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2012,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2013,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2014,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2015,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2016,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2017,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2018,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2019,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2020,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LU,2021,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,1990,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,1995,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2000,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2001,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2002,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2003,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2004,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2005,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2006,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2007,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2008,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2009,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2011,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2012,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2013,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2016,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2017,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2018,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2019,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2020,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,LV,2021,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,1990,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,1995,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2000,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2001,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2002,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2003,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2004,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2005,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2006,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2007,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2008,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2009,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2010,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2011,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2012,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2013,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2014,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2015,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2016,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2017,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2018,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2019,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MK,2020,,z
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,1995,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,1996,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,1997,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,1998,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,1999,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2000,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2001,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2002,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2003,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2004,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2005,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2006,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2007,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2008,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2009,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2011,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2012,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2013,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2016,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2017,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2018,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2019,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2020,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,MT,2021,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,1980,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,1985,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,1990,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,1996,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2000,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2001,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2002,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2003,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2004,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2005,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2006,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2007,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2008,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2009,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2011,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2012,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2013,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2016,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2017,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2018,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2019,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,NL,2020,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2000,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2001,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2002,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2003,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2004,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2005,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2006,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2007,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2008,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2009,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2010,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2011,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2012,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2013,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2014,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2015,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2016,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2017,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2018,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2019,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2020,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,PL,2021,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,SE,1985,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,SE,1990,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,SE,1995,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,SE,1996,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,SE,1997,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,SE,1998,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,SE,1999,0.00,e
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,SE,2000,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,SE,2001,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,SE,2002,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,SE,2003,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,SE,2004,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,SE,2005,0.00,
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,SE,2006,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,SE,2007,0.00,s
ESTAT:ENV_WAT_USE(1.0),31/07/23 23:00:00,A,ABS_AGR,NFW,M3_HAB,SE,2008,0.00,s
